Filename	Black foam
Instrument name	Discovery DSC
Operator	
rundate	4/22/2026
Sample name	Black foam
proceduresegments	Equilibrate -25.00 °C; Data On; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Data Off
[step]
Ramp 20.00 °C/min to 280.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
33.40	9.39	-1.335
33.40	9.43	-1.335
33.40	9.46	-1.335
33.40	9.49	-1.336
33.40	9.53	-1.336
33.40	9.56	-1.337
33.41	9.59	-1.337
33.41	9.63	-1.337
33.41	9.66	-1.337
33.41	9.69	-1.338
33.41	9.73	-1.338
33.42	9.76	-1.338
33.42	9.79	-1.338
33.42	9.83	-1.338
33.42	9.86	-1.338
33.42	9.89	-1.339
33.42	9.93	-1.339
33.43	9.96	-1.339
33.43	9.99	-1.339
33.43	10.03	-1.340
33.43	10.06	-1.340
33.43	10.09	-1.340
33.43	10.13	-1.340
33.44	10.16	-1.340
33.44	10.19	-1.340
33.44	10.23	-1.340
33.44	10.26	-1.341
33.44	10.29	-1.341
33.44	10.33	-1.341
33.44	10.36	-1.341
33.45	10.39	-1.342
33.45	10.43	-1.342
33.45	10.46	-1.342
33.45	10.49	-1.342
33.45	10.53	-1.342
33.46	10.56	-1.342
33.46	10.59	-1.343
33.46	10.63	-1.343
33.46	10.66	-1.343
33.46	10.69	-1.343
33.46	10.73	-1.343
33.47	10.76	-1.343
33.47	10.79	-1.343
33.47	10.83	-1.344
33.47	10.86	-1.344
33.47	10.89	-1.344
33.47	10.93	-1.344
33.47	10.96	-1.344
33.48	10.99	-1.345
33.48	11.03	-1.345
33.48	11.06	-1.345
33.48	11.09	-1.346
33.48	11.12	-1.346
33.49	11.16	-1.346
33.49	11.19	-1.346
33.49	11.23	-1.347
33.49	11.26	-1.347
33.49	11.29	-1.347
33.49	11.32	-1.347
33.49	11.36	-1.347
33.50	11.39	-1.347
33.50	11.42	-1.347
33.50	11.46	-1.348
33.50	11.49	-1.348
33.50	11.52	-1.348
33.51	11.56	-1.348
33.51	11.59	-1.348
33.51	11.62	-1.349
33.51	11.66	-1.349
33.51	11.69	-1.349
33.51	11.72	-1.349
33.51	11.76	-1.349
33.52	11.79	-1.349
33.52	11.82	-1.349
33.52	11.86	-1.349
33.52	11.89	-1.350
33.52	11.92	-1.350
33.53	11.96	-1.350
33.53	11.99	-1.350
33.53	12.02	-1.351
33.53	12.06	-1.351
33.53	12.09	-1.352
33.53	12.12	-1.352
33.53	12.16	-1.352
33.54	12.19	-1.352
33.54	12.22	-1.353
33.54	12.26	-1.353
33.54	12.29	-1.353
33.54	12.32	-1.354
33.54	12.36	-1.354
33.55	12.39	-1.354
33.55	12.42	-1.354
33.55	12.46	-1.354
33.55	12.49	-1.355
33.55	12.52	-1.355
33.56	12.56	-1.355
33.56	12.59	-1.355
33.56	12.62	-1.356
33.56	12.66	-1.356
33.56	12.69	-1.356
33.56	12.72	-1.357
33.56	12.76	-1.357
33.57	12.79	-1.357
33.57	12.82	-1.357
33.57	12.86	-1.357
33.57	12.89	-1.357
33.57	12.92	-1.357
33.58	12.96	-1.357
33.58	12.99	-1.357
33.58	13.02	-1.358
33.58	13.06	-1.358
33.58	13.09	-1.358
33.58	13.12	-1.358
33.58	13.16	-1.358
33.59	13.19	-1.358
33.59	13.22	-1.359
33.59	13.26	-1.359
33.59	13.29	-1.359
33.59	13.32	-1.359
33.60	13.36	-1.359
33.60	13.39	-1.359
33.60	13.42	-1.360
33.60	13.46	-1.360
33.60	13.49	-1.360
33.60	13.52	-1.361
33.60	13.56	-1.361
33.61	13.59	-1.361
33.61	13.62	-1.362
33.61	13.66	-1.362
33.61	13.69	-1.362
33.61	13.72	-1.362
33.62	13.76	-1.363
33.62	13.79	-1.363
33.62	13.82	-1.363
33.62	13.86	-1.363
33.62	13.89	-1.364
33.62	13.92	-1.364
33.63	13.96	-1.364
33.63	13.99	-1.364
33.63	14.02	-1.364
33.63	14.06	-1.364
33.63	14.09	-1.365
33.63	14.12	-1.365
33.63	14.16	-1.365
33.64	14.19	-1.365
33.64	14.22	-1.365
33.64	14.26	-1.365
33.64	14.29	-1.365
33.64	14.32	-1.365
33.65	14.35	-1.365
33.65	14.39	-1.366
33.65	14.42	-1.366
33.65	14.46	-1.366
33.65	14.49	-1.367
33.65	14.52	-1.367
33.65	14.56	-1.367
33.66	14.59	-1.367
33.66	14.62	-1.367
33.66	14.66	-1.367
33.66	14.69	-1.368
33.66	14.72	-1.368
33.67	14.75	-1.368
33.67	14.79	-1.368
33.67	14.82	-1.368
33.67	14.85	-1.368
33.67	14.89	-1.369
33.67	14.92	-1.369
33.68	14.95	-1.369
33.68	14.99	-1.369
33.68	15.02	-1.370
33.68	15.05	-1.370
33.68	15.09	-1.370
33.68	15.12	-1.371
33.69	15.15	-1.372
33.69	15.19	-1.372
33.69	15.22	-1.372
33.69	15.25	-1.372
33.69	15.29	-1.372
33.69	15.32	-1.372
33.69	15.35	-1.372
33.70	15.39	-1.373
33.70	15.42	-1.373
33.70	15.45	-1.373
33.70	15.49	-1.373
33.70	15.52	-1.373
33.71	15.55	-1.373
33.71	15.59	-1.373
33.71	15.62	-1.374
33.71	15.65	-1.374
33.71	15.69	-1.374
33.71	15.72	-1.374
33.72	15.75	-1.374
33.72	15.79	-1.374
33.72	15.82	-1.374
33.72	15.85	-1.374
33.72	15.89	-1.375
33.72	15.92	-1.375
33.72	15.95	-1.375
33.73	15.99	-1.375
33.73	16.02	-1.375
33.73	16.05	-1.376
33.73	16.09	-1.376
33.73	16.12	-1.376
33.74	16.15	-1.376
33.74	16.19	-1.376
33.74	16.22	-1.376
33.74	16.25	-1.376
33.74	16.29	-1.377
33.74	16.32	-1.377
33.74	16.35	-1.377
33.75	16.39	-1.377
33.75	16.42	-1.378
33.75	16.45	-1.378
33.75	16.49	-1.378
33.75	16.52	-1.378
33.76	16.55	-1.378
33.76	16.59	-1.378
33.76	16.62	-1.379
33.76	16.65	-1.379
33.76	16.69	-1.379
33.76	16.72	-1.379
33.76	16.75	-1.379
33.77	16.79	-1.380
33.77	16.82	-1.380
33.77	16.85	-1.380
33.77	16.89	-1.380
33.77	16.92	-1.381
33.78	16.95	-1.381
33.78	16.99	-1.381
33.78	17.02	-1.381
33.78	17.05	-1.381
33.78	17.09	-1.381
33.78	17.12	-1.381
33.78	17.15	-1.381
33.79	17.19	-1.382
33.79	17.22	-1.382
33.79	17.25	-1.382
33.79	17.29	-1.382
33.79	17.32	-1.382
33.79	17.35	-1.382
33.80	17.39	-1.382
33.80	17.42	-1.383
33.80	17.45	-1.383
33.80	17.49	-1.383
33.80	17.52	-1.383
33.81	17.55	-1.383
33.81	17.59	-1.384
33.81	17.62	-1.384
33.81	17.65	-1.385
33.81	17.69	-1.385
33.81	17.72	-1.385
33.81	17.75	-1.385
33.82	17.79	-1.385
33.82	17.82	-1.385
33.82	17.85	-1.386
33.82	17.89	-1.386
33.82	17.92	-1.386
33.83	17.95	-1.386
33.83	17.99	-1.386
33.83	18.02	-1.386
33.83	18.05	-1.386
33.83	18.09	-1.386
33.83	18.12	-1.386
33.83	18.15	-1.386
33.84	18.19	-1.386
33.84	18.22	-1.387
33.84	18.25	-1.387
33.84	18.29	-1.387
33.84	18.32	-1.387
33.85	18.35	-1.387
33.85	18.39	-1.387
33.85	18.42	-1.387
33.85	18.45	-1.388
33.85	18.49	-1.388
33.85	18.52	-1.388
33.85	18.55	-1.388
33.86	18.59	-1.389
33.86	18.62	-1.389
33.86	18.65	-1.389
33.86	18.69	-1.389
33.86	18.72	-1.389
33.87	18.75	-1.390
33.87	18.79	-1.390
33.87	18.82	-1.390
33.87	18.85	-1.390
33.87	18.89	-1.390
33.87	18.92	-1.390
33.88	18.95	-1.391
33.88	18.99	-1.391
33.88	19.02	-1.391
33.88	19.05	-1.391
33.88	19.09	-1.391
33.88	19.12	-1.391
33.88	19.15	-1.391
33.89	19.19	-1.391
33.89	19.22	-1.391
33.89	19.25	-1.391
33.89	19.29	-1.392
33.89	19.32	-1.392
33.90	19.35	-1.392
33.90	19.39	-1.392
33.90	19.42	-1.392
33.90	19.45	-1.392
33.90	19.49	-1.392
33.90	19.52	-1.392
33.90	19.55	-1.393
33.91	19.59	-1.393
33.91	19.62	-1.393
33.91	19.65	-1.393
33.91	19.69	-1.394
33.91	19.72	-1.394
33.92	19.75	-1.394
33.92	19.79	-1.394
33.92	19.82	-1.395
33.92	19.85	-1.395
33.92	19.89	-1.395
33.92	19.92	-1.395
33.93	19.95	-1.395
33.93	19.99	-1.396
33.93	20.02	-1.396
33.93	20.05	-1.396
33.93	20.09	-1.396
33.93	20.12	-1.396
33.94	20.15	-1.396
33.94	20.19	-1.396
33.94	20.22	-1.396
33.94	20.25	-1.397
33.94	20.29	-1.397
33.94	20.32	-1.397
33.94	20.35	-1.397
33.95	20.39	-1.397
33.95	20.42	-1.398
33.95	20.45	-1.398
33.95	20.49	-1.398
33.95	20.52	-1.398
33.96	20.55	-1.398
33.96	20.59	-1.398
33.96	20.62	-1.398
33.96	20.65	-1.398
33.96	20.68	-1.399
33.96	20.72	-1.399
33.97	20.75	-1.399
33.97	20.79	-1.399
33.97	20.82	-1.400
33.97	20.85	-1.400
33.97	20.89	-1.400
33.97	20.92	-1.400
33.97	20.95	-1.400
33.98	20.98	-1.400
33.98	21.02	-1.401
33.98	21.05	-1.401
33.98	21.09	-1.401
33.98	21.12	-1.401
33.99	21.15	-1.402
33.99	21.18	-1.402
33.99	21.22	-1.402
33.99	21.25	-1.403
33.99	21.28	-1.403
33.99	21.32	-1.403
33.99	21.35	-1.403
34.00	21.38	-1.403
34.00	21.42	-1.404
34.00	21.45	-1.404
34.00	21.48	-1.404
34.00	21.52	-1.404
34.01	21.55	-1.404
34.01	21.59	-1.405
34.01	21.62	-1.405
34.01	21.65	-1.405
34.01	21.68	-1.405
34.01	21.72	-1.405
34.01	21.75	-1.405
34.02	21.78	-1.405
34.02	21.82	-1.405
34.02	21.85	-1.405
34.02	21.88	-1.406
34.02	21.92	-1.406
34.03	21.95	-1.406
34.03	21.99	-1.406
34.03	22.02	-1.406
34.03	22.05	-1.406
34.03	22.09	-1.406
34.03	22.12	-1.406
34.03	22.15	-1.407
34.04	22.18	-1.407
34.04	22.22	-1.407
34.04	22.25	-1.407
34.04	22.28	-1.407
34.04	22.32	-1.407
34.04	22.35	-1.407
34.05	22.39	-1.407
34.05	22.42	-1.407
34.05	22.45	-1.408
34.05	22.48	-1.408
34.05	22.52	-1.408
34.06	22.55	-1.408
34.06	22.58	-1.408
34.06	22.62	-1.408
34.06	22.65	-1.408
34.06	22.68	-1.409
34.06	22.72	-1.409
34.06	22.75	-1.409
34.07	22.78	-1.409
34.07	22.82	-1.410
34.07	22.85	-1.410
34.07	22.88	-1.410
34.07	22.92	-1.411
34.08	22.95	-1.411
34.08	22.98	-1.411
34.08	23.02	-1.411
34.08	23.05	-1.411
34.08	23.08	-1.411
34.08	23.12	-1.412
34.08	23.15	-1.412
34.09	23.18	-1.412
34.09	23.22	-1.412
34.09	23.25	-1.413
34.09	23.28	-1.413
34.09	23.32	-1.413
34.10	23.35	-1.414
34.10	23.38	-1.414
34.10	23.42	-1.414
34.10	23.45	-1.415
34.10	23.48	-1.415
34.10	23.52	-1.415
34.10	23.55	-1.416
34.11	23.59	-1.416
34.11	23.62	-1.416
34.11	23.65	-1.416
34.11	23.69	-1.416
34.11	23.72	-1.417
34.12	23.75	-1.417
34.12	23.79	-1.417
34.12	23.82	-1.417
34.12	23.85	-1.417
34.12	23.88	-1.418
34.12	23.92	-1.418
34.13	23.95	-1.418
34.13	23.98	-1.418
34.13	24.02	-1.418
34.13	24.05	-1.418
34.13	24.08	-1.419
34.13	24.12	-1.419
34.13	24.15	-1.419
34.14	24.18	-1.419
34.14	24.22	-1.419
34.14	24.25	-1.419
34.14	24.28	-1.419
34.14	24.32	-1.419
34.14	24.35	-1.419
34.15	24.38	-1.419
34.15	24.42	-1.420
34.15	24.45	-1.420
34.15	24.48	-1.420
34.15	24.52	-1.420
34.15	24.55	-1.420
34.16	24.58	-1.420
34.16	24.62	-1.420
34.16	24.65	-1.420
34.16	24.68	-1.420
34.16	24.72	-1.420
34.17	24.75	-1.421
34.17	24.78	-1.421
34.17	24.82	-1.421
34.17	24.85	-1.421
34.17	24.88	-1.421
34.17	24.92	-1.421
34.18	24.95	-1.421
34.18	24.98	-1.421
34.18	25.02	-1.421
34.18	25.05	-1.422
34.18	25.08	-1.422
34.18	25.12	-1.422
34.19	25.15	-1.422
34.19	25.18	-1.422
34.19	25.22	-1.423
34.19	25.25	-1.423
34.19	25.28	-1.423
34.19	25.32	-1.424
34.19	25.35	-1.424
34.20	25.38	-1.424
34.20	25.42	-1.424
34.20	25.45	-1.424
34.20	25.48	-1.424
34.20	25.52	-1.425
34.21	25.55	-1.425
34.21	25.58	-1.425
34.21	25.62	-1.425
34.21	25.65	-1.425
34.21	25.68	-1.425
34.21	25.72	-1.426
34.21	25.75	-1.426
34.22	25.78	-1.426
34.22	25.82	-1.426
34.22	25.85	-1.426
34.22	25.88	-1.426
34.22	25.92	-1.427
34.23	25.95	-1.427
34.23	25.98	-1.427
34.23	26.02	-1.427
34.23	26.05	-1.427
34.23	26.08	-1.427
34.23	26.12	-1.427
34.24	26.15	-1.427
34.24	26.18	-1.428
34.24	26.22	-1.428
34.24	26.25	-1.428
34.24	26.28	-1.428
34.24	26.32	-1.429
34.24	26.35	-1.429
34.25	26.38	-1.429
34.25	26.42	-1.429
34.25	26.45	-1.429
34.25	26.48	-1.429
34.25	26.52	-1.430
34.26	26.55	-1.430
34.26	26.58	-1.430
34.26	26.62	-1.430
34.26	26.65	-1.431
34.26	26.68	-1.431
34.26	26.72	-1.431
34.26	26.75	-1.431
34.27	26.78	-1.431
34.27	26.82	-1.431
34.27	26.85	-1.432
34.27	26.88	-1.432
34.27	26.92	-1.432
34.28	26.95	-1.432
34.28	26.98	-1.432
34.28	27.02	-1.432
34.28	27.05	-1.432
34.28	27.08	-1.432
34.28	27.12	-1.433
34.29	27.15	-1.433
34.29	27.18	-1.433
34.29	27.22	-1.434
34.29	27.25	-1.434
34.29	27.28	-1.434
34.29	27.32	-1.434
34.29	27.35	-1.435
34.30	27.38	-1.435
34.30	27.42	-1.435
34.30	27.45	-1.435
34.30	27.48	-1.435
34.30	27.52	-1.435
34.31	27.55	-1.435
34.31	27.58	-1.435
34.31	27.62	-1.435
34.31	27.65	-1.435
34.31	27.68	-1.436
34.31	27.72	-1.436
34.31	27.75	-1.436
34.32	27.78	-1.437
34.32	27.82	-1.437
34.32	27.85	-1.437
34.32	27.88	-1.438
34.32	27.92	-1.438
34.33	27.95	-1.438
34.33	27.98	-1.438
34.33	28.02	-1.438
34.33	28.05	-1.438
34.33	28.08	-1.438
34.33	28.12	-1.439
34.33	28.15	-1.439
34.34	28.18	-1.439
34.34	28.22	-1.439
34.34	28.25	-1.439
34.34	28.28	-1.439
34.34	28.32	-1.440
34.35	28.35	-1.440
34.35	28.38	-1.440
34.35	28.42	-1.440
34.35	28.45	-1.440
34.35	28.48	-1.441
34.35	28.52	-1.441
34.36	28.55	-1.441
34.36	28.58	-1.441
34.36	28.62	-1.441
34.36	28.65	-1.441
34.36	28.68	-1.442
34.36	28.72	-1.442
34.37	28.75	-1.442
34.37	28.78	-1.442
34.37	28.82	-1.442
34.37	28.85	-1.442
34.37	28.88	-1.442
34.37	28.92	-1.442
34.38	28.95	-1.442
34.38	28.98	-1.443
34.38	29.02	-1.443
34.38	29.05	-1.443
34.38	29.08	-1.443
34.38	29.12	-1.444
34.38	29.15	-1.444
34.39	29.18	-1.444
34.39	29.22	-1.444
34.39	29.25	-1.445
34.39	29.28	-1.445
34.39	29.32	-1.445
34.39	29.35	-1.445
34.40	29.38	-1.445
34.40	29.42	-1.445
34.40	29.45	-1.446
34.40	29.48	-1.446
34.40	29.52	-1.446
34.40	29.55	-1.446
34.41	29.58	-1.446
34.41	29.62	-1.446
34.41	29.65	-1.446
34.41	29.68	-1.447
34.41	29.72	-1.447
34.42	29.75	-1.447
34.42	29.78	-1.448
34.42	29.82	-1.448
34.42	29.85	-1.448
34.42	29.88	-1.448
34.42	29.92	-1.448
34.43	29.95	-1.449
34.43	29.98	-1.449
34.43	30.02	-1.449
34.43	30.05	-1.449
34.43	30.08	-1.450
34.43	30.12	-1.450
34.44	30.15	-1.450
34.44	30.18	-1.450
34.44	30.22	-1.450
34.44	30.25	-1.450
34.44	30.28	-1.450
34.44	30.32	-1.451
34.44	30.35	-1.451
34.45	30.38	-1.451
34.45	30.42	-1.451
34.45	30.45	-1.451
34.45	30.48	-1.451
34.45	30.52	-1.452
34.46	30.55	-1.452
34.46	30.58	-1.452
34.46	30.62	-1.452
34.46	30.65	-1.452
34.46	30.68	-1.453
34.46	30.72	-1.453
34.46	30.75	-1.453
34.47	30.79	-1.453
34.47	30.82	-1.453
34.47	30.85	-1.454
34.47	30.89	-1.454
34.47	30.92	-1.454
34.48	30.95	-1.454
34.48	30.99	-1.454
34.48	31.02	-1.454
34.48	31.05	-1.454
34.48	31.08	-1.455
34.48	31.12	-1.455
34.49	31.15	-1.455
34.49	31.19	-1.455
34.49	31.22	-1.455
34.49	31.25	-1.455
34.49	31.28	-1.456
34.49	31.32	-1.456
34.49	31.35	-1.456
34.50	31.38	-1.457
34.50	31.42	-1.457
34.50	31.45	-1.457
34.50	31.49	-1.457
34.50	31.52	-1.457
34.51	31.55	-1.457
34.51	31.59	-1.457
34.51	31.62	-1.458
34.51	31.65	-1.458
34.51	31.69	-1.458
34.51	31.72	-1.458
34.51	31.75	-1.458
34.52	31.79	-1.458
34.52	31.82	-1.458
34.52	31.85	-1.458
34.52	31.88	-1.458
34.52	31.92	-1.458
34.53	31.95	-1.458
34.53	31.98	-1.459
34.53	32.02	-1.459
34.53	32.05	-1.459
34.53	32.08	-1.459
34.53	32.12	-1.459
34.54	32.15	-1.460
34.54	32.18	-1.460
34.54	32.22	-1.460
34.54	32.25	-1.460
34.54	32.28	-1.460
34.54	32.32	-1.461
34.54	32.35	-1.461
34.55	32.38	-1.461
34.55	32.42	-1.461
34.55	32.45	-1.462
34.55	32.49	-1.462
34.55	32.52	-1.462
34.56	32.55	-1.462
34.56	32.58	-1.462
34.56	32.62	-1.462
34.56	32.65	-1.463
34.56	32.69	-1.463
34.56	32.72	-1.463
34.56	32.75	-1.463
34.57	32.79	-1.463
34.57	32.82	-1.463
34.57	32.85	-1.463
34.57	32.89	-1.463
34.57	32.92	-1.464
34.58	32.95	-1.464
34.58	32.99	-1.464
34.58	33.02	-1.464
34.58	33.05	-1.464
34.58	33.09	-1.465
34.58	33.12	-1.465
34.58	33.15	-1.465
34.59	33.19	-1.465
34.59	33.22	-1.465
34.59	33.25	-1.465
34.59	33.29	-1.466
34.59	33.32	-1.466
34.60	33.35	-1.466
34.60	33.38	-1.466
34.60	33.42	-1.466
34.60	33.45	-1.466
34.60	33.49	-1.466
34.60	33.52	-1.466
34.61	33.55	-1.467
34.61	33.58	-1.467
34.61	33.62	-1.467
34.61	33.65	-1.467
34.61	33.69	-1.467
34.61	33.72	-1.468
34.62	33.75	-1.468
34.62	33.78	-1.468
34.62	33.82	-1.468
34.62	33.85	-1.469
34.62	33.89	-1.469
34.62	33.92	-1.469
34.63	33.95	-1.469
34.63	33.98	-1.469
34.63	34.02	-1.470
34.63	34.05	-1.470
34.63	34.09	-1.470
34.63	34.12	-1.470
34.63	34.15	-1.470
34.64	34.19	-1.470
34.64	34.22	-1.470
34.64	34.25	-1.470
34.64	34.29	-1.470
34.64	34.32	-1.471
34.64	34.35	-1.471
34.65	34.38	-1.471
34.65	34.42	-1.471
34.65	34.45	-1.472
34.65	34.48	-1.472
34.65	34.52	-1.472
34.65	34.55	-1.472
34.66	34.59	-1.472
34.66	34.62	-1.472
34.66	34.65	-1.472
34.66	34.69	-1.472
34.66	34.72	-1.473
34.67	34.75	-1.473
34.67	34.79	-1.473
34.67	34.82	-1.474
34.67	34.85	-1.474
34.67	34.88	-1.474
34.67	34.92	-1.474
34.68	34.95	-1.475
34.68	34.98	-1.475
34.68	35.02	-1.475
34.68	35.05	-1.475
34.68	35.08	-1.475
34.68	35.12	-1.475
34.69	35.15	-1.475
34.69	35.18	-1.475
34.69	35.22	-1.476
34.69	35.25	-1.476
34.69	35.28	-1.476
34.69	35.32	-1.477
34.69	35.35	-1.477
34.70	35.38	-1.477
34.70	35.42	-1.477
34.70	35.45	-1.478
34.70	35.49	-1.478
34.70	35.52	-1.478
34.71	35.55	-1.478
34.71	35.59	-1.478
34.71	35.62	-1.478
34.71	35.65	-1.478
34.71	35.69	-1.478
34.71	35.72	-1.478
34.71	35.75	-1.478
34.72	35.79	-1.479
34.72	35.82	-1.479
34.72	35.85	-1.479
34.72	35.88	-1.479
34.72	35.92	-1.480
34.73	35.95	-1.480
34.73	35.99	-1.480
34.73	36.02	-1.480
34.73	36.05	-1.481
34.73	36.09	-1.481
34.73	36.12	-1.481
34.74	36.15	-1.482
34.74	36.18	-1.482
34.74	36.22	-1.482
34.74	36.25	-1.482
34.74	36.29	-1.482
34.74	36.32	-1.482
34.74	36.35	-1.482
34.75	36.39	-1.482
34.75	36.42	-1.482
34.75	36.45	-1.483
34.75	36.48	-1.483
34.75	36.52	-1.483
34.76	36.55	-1.483
34.76	36.59	-1.483
34.76	36.62	-1.483
34.76	36.65	-1.483
34.76	36.68	-1.483
34.76	36.72	-1.483
34.76	36.75	-1.483
34.77	36.79	-1.484
34.77	36.82	-1.484
34.77	36.85	-1.484
34.77	36.89	-1.484
34.77	36.92	-1.484
34.78	36.95	-1.485
34.78	36.98	-1.485
34.78	37.02	-1.485
34.78	37.05	-1.486
34.78	37.08	-1.486
34.78	37.12	-1.487
34.79	37.15	-1.487
34.79	37.19	-1.488
34.79	37.22	-1.488
34.79	37.25	-1.489
34.79	37.29	-1.489
34.79	37.32	-1.489
34.79	37.35	-1.489
34.80	37.39	-1.489
34.80	37.42	-1.489
34.80	37.45	-1.490
34.80	37.49	-1.490
34.80	37.52	-1.490
34.81	37.55	-1.490
34.81	37.59	-1.490
34.81	37.62	-1.490
34.81	37.65	-1.490
34.81	37.69	-1.490
34.81	37.72	-1.490
34.81	37.75	-1.490
34.82	37.79	-1.490
34.82	37.82	-1.491
34.82	37.85	-1.491
34.82	37.89	-1.491
34.82	37.92	-1.491
34.83	37.95	-1.491
34.83	37.99	-1.491
34.83	38.02	-1.491
34.83	38.05	-1.492
34.83	38.09	-1.492
34.83	38.12	-1.492
34.83	38.15	-1.492
34.84	38.19	-1.492
34.84	38.22	-1.493
34.84	38.25	-1.493
34.84	38.29	-1.493
34.84	38.32	-1.493
34.85	38.35	-1.493
34.85	38.39	-1.493
34.85	38.42	-1.493
34.85	38.45	-1.493
34.85	38.49	-1.493
34.85	38.52	-1.494
34.86	38.55	-1.494
34.86	38.59	-1.494
34.86	38.62	-1.494
34.86	38.65	-1.494
34.86	38.69	-1.495
34.86	38.72	-1.495
34.87	38.75	-1.495
34.87	38.79	-1.496
34.87	38.82	-1.496
34.87	38.85	-1.496
34.87	38.89	-1.496
34.87	38.92	-1.496
34.88	38.95	-1.496
34.88	38.99	-1.497
34.88	39.02	-1.497
34.88	39.05	-1.497
34.88	39.09	-1.497
34.88	39.12	-1.497
34.88	39.15	-1.497
34.89	39.19	-1.497
34.89	39.22	-1.497
34.89	39.25	-1.498
34.89	39.29	-1.498
34.89	39.32	-1.498
34.89	39.35	-1.498
34.90	39.39	-1.498
34.90	39.42	-1.499
34.90	39.45	-1.499
34.90	39.49	-1.499
34.90	39.52	-1.499
34.90	39.55	-1.499
34.91	39.59	-1.499
34.91	39.62	-1.499
34.91	39.65	-1.500
34.91	39.69	-1.500
34.91	39.72	-1.500
34.92	39.75	-1.500
34.92	39.79	-1.500
34.92	39.82	-1.500
34.92	39.85	-1.500
34.92	39.89	-1.501
34.92	39.92	-1.501
34.93	39.95	-1.501
34.93	39.99	-1.502
34.93	40.02	-1.502
34.93	40.05	-1.502
34.93	40.09	-1.502
34.93	40.12	-1.503
34.94	40.15	-1.503
34.94	40.19	-1.503
34.94	40.22	-1.503
34.94	40.25	-1.503
34.94	40.29	-1.503
34.94	40.32	-1.503
34.94	40.35	-1.504
34.95	40.39	-1.504
34.95	40.42	-1.504
34.95	40.45	-1.504
34.95	40.49	-1.505
34.95	40.52	-1.505
34.96	40.55	-1.505
34.96	40.59	-1.505
34.96	40.62	-1.506
34.96	40.65	-1.506
34.96	40.69	-1.506
34.96	40.72	-1.506
34.96	40.75	-1.506
34.97	40.79	-1.506
34.97	40.82	-1.506
34.97	40.85	-1.507
34.97	40.89	-1.507
34.97	40.92	-1.507
34.98	40.95	-1.508
34.98	40.99	-1.508
34.98	41.02	-1.508
34.98	41.05	-1.509
34.98	41.09	-1.509
34.98	41.12	-1.509
34.99	41.15	-1.509
34.99	41.19	-1.510
34.99	41.22	-1.510
34.99	41.25	-1.510
34.99	41.29	-1.510
34.99	41.32	-1.511
34.99	41.35	-1.511
35.00	41.39	-1.511
35.00	41.42	-1.511
35.00	41.45	-1.511
35.00	41.49	-1.511
35.00	41.52	-1.511
35.01	41.55	-1.511
35.01	41.59	-1.511
35.01	41.62	-1.512
35.01	41.65	-1.512
35.01	41.69	-1.512
35.01	41.72	-1.512
35.01	41.75	-1.512
35.02	41.79	-1.513
35.02	41.82	-1.513
35.02	41.85	-1.513
35.02	41.89	-1.513
35.02	41.92	-1.513
35.03	41.95	-1.513
35.03	41.99	-1.513
35.03	42.02	-1.513
35.03	42.05	-1.513
35.03	42.09	-1.514
35.03	42.12	-1.514
35.04	42.15	-1.514
35.04	42.19	-1.514
35.04	42.22	-1.514
35.04	42.25	-1.514
35.04	42.29	-1.514
35.04	42.32	-1.514
35.04	42.35	-1.515
35.05	42.39	-1.515
35.05	42.42	-1.515
35.05	42.45	-1.516
35.05	42.49	-1.516
35.05	42.52	-1.516
35.06	42.55	-1.516
35.06	42.59	-1.517
35.06	42.62	-1.517
35.06	42.65	-1.517
35.06	42.69	-1.517
35.06	42.72	-1.517
35.06	42.75	-1.517
35.07	42.79	-1.517
35.07	42.82	-1.517
35.07	42.85	-1.518
35.07	42.89	-1.518
35.07	42.92	-1.518
35.08	42.95	-1.518
35.08	42.99	-1.518
35.08	43.02	-1.518
35.08	43.05	-1.518
35.08	43.09	-1.519
35.08	43.12	-1.519
35.08	43.15	-1.519
35.09	43.19	-1.519
35.09	43.22	-1.519
35.09	43.25	-1.519
35.09	43.29	-1.519
35.09	43.32	-1.519
35.10	43.35	-1.520
35.10	43.39	-1.520
35.10	43.42	-1.521
35.10	43.45	-1.521
35.10	43.49	-1.522
35.10	43.52	-1.522
35.11	43.55	-1.522
35.11	43.59	-1.522
35.11	43.62	-1.522
35.11	43.65	-1.522
35.11	43.69	-1.523
35.11	43.72	-1.523
35.12	43.75	-1.523
35.12	43.79	-1.523
35.12	43.82	-1.524
35.12	43.85	-1.524
35.12	43.89	-1.524
35.12	43.92	-1.524
35.13	43.95	-1.524
35.13	43.99	-1.524
35.13	44.02	-1.524
35.13	44.05	-1.525
35.13	44.09	-1.525
35.13	44.12	-1.525
35.13	44.15	-1.525
35.14	44.19	-1.525
35.14	44.22	-1.526
35.14	44.25	-1.526
35.14	44.29	-1.526
35.14	44.32	-1.526
35.14	44.35	-1.526
35.15	44.39	-1.527
35.15	44.42	-1.527
35.15	44.45	-1.527
35.15	44.49	-1.527
35.15	44.52	-1.527
35.15	44.55	-1.527
35.16	44.59	-1.527
