Filename	Purple foam
Instrument name	Discovery DSC
Operator	
rundate	4/22/2026
Sample name	Purple foam
proceduresegments	Equilibrate -25.00 °C; Data On; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Data Off
[step]
Ramp 20.00 °C/min to 280.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
38.26	106.79	-0.844
38.26	106.82	-0.844
38.26	106.86	-0.844
38.27	106.89	-0.844
38.27	106.92	-0.845
38.27	106.95	-0.845
38.27	106.99	-0.845
38.27	107.02	-0.845
38.28	107.06	-0.845
38.28	107.09	-0.846
38.28	107.12	-0.846
38.28	107.16	-0.846
38.28	107.19	-0.846
38.28	107.22	-0.846
38.29	107.26	-0.847
38.29	107.29	-0.847
38.29	107.32	-0.847
38.29	107.35	-0.847
38.29	107.39	-0.847
38.29	107.42	-0.847
38.29	107.45	-0.847
38.30	107.49	-0.848
38.30	107.52	-0.848
38.30	107.56	-0.848
38.30	107.59	-0.848
38.30	107.62	-0.848
38.31	107.65	-0.849
38.31	107.69	-0.849
38.31	107.72	-0.849
38.31	107.75	-0.849
38.31	107.79	-0.850
38.31	107.82	-0.850
38.31	107.85	-0.850
38.32	107.89	-0.850
38.32	107.92	-0.850
38.32	107.95	-0.850
38.32	107.99	-0.850
38.32	108.02	-0.851
38.33	108.05	-0.851
38.33	108.09	-0.851
38.33	108.12	-0.851
38.33	108.15	-0.852
38.33	108.19	-0.852
38.33	108.22	-0.852
38.33	108.25	-0.852
38.34	108.29	-0.852
38.34	108.32	-0.852
38.34	108.35	-0.852
38.34	108.39	-0.852
38.34	108.42	-0.852
38.35	108.45	-0.852
38.35	108.49	-0.852
38.35	108.52	-0.853
38.35	108.55	-0.853
38.35	108.59	-0.853
38.35	108.62	-0.853
38.36	108.65	-0.853
38.36	108.69	-0.853
38.36	108.72	-0.853
38.36	108.75	-0.853
38.36	108.79	-0.853
38.36	108.82	-0.853
38.37	108.85	-0.853
38.37	108.89	-0.853
38.37	108.92	-0.853
38.37	108.95	-0.854
38.37	108.99	-0.854
38.37	109.02	-0.854
38.38	109.05	-0.854
38.38	109.09	-0.854
38.38	109.12	-0.854
38.38	109.15	-0.854
38.38	109.19	-0.854
38.38	109.22	-0.854
38.38	109.25	-0.854
38.39	109.29	-0.854
38.39	109.32	-0.854
38.39	109.35	-0.854
38.39	109.39	-0.854
38.39	109.42	-0.854
38.39	109.46	-0.854
38.40	109.49	-0.854
38.40	109.52	-0.854
38.40	109.56	-0.854
38.40	109.59	-0.854
38.40	109.62	-0.854
38.40	109.66	-0.855
38.41	109.69	-0.855
38.41	109.72	-0.855
38.41	109.76	-0.855
38.41	109.79	-0.855
38.41	109.82	-0.855
38.42	109.86	-0.855
38.42	109.89	-0.855
38.42	109.92	-0.855
38.42	109.96	-0.855
38.42	109.99	-0.855
38.42	110.02	-0.855
38.43	110.06	-0.855
38.43	110.09	-0.855
38.43	110.12	-0.855
38.43	110.16	-0.855
38.43	110.19	-0.855
38.43	110.22	-0.855
38.44	110.26	-0.855
38.44	110.29	-0.855
38.44	110.32	-0.855
38.44	110.36	-0.855
38.44	110.39	-0.855
38.44	110.42	-0.855
38.44	110.46	-0.855
38.45	110.49	-0.855
38.45	110.52	-0.855
38.45	110.56	-0.855
38.45	110.59	-0.855
38.45	110.62	-0.855
38.46	110.66	-0.855
38.46	110.69	-0.855
38.46	110.72	-0.855
38.46	110.76	-0.855
38.46	110.79	-0.855
38.46	110.82	-0.855
38.46	110.86	-0.855
38.47	110.89	-0.855
38.47	110.92	-0.855
38.47	110.96	-0.855
38.47	110.99	-0.855
38.47	111.02	-0.855
38.48	111.06	-0.855
38.48	111.09	-0.855
38.48	111.12	-0.855
38.48	111.16	-0.855
38.48	111.19	-0.855
38.48	111.22	-0.855
38.49	111.26	-0.855
38.49	111.29	-0.855
38.49	111.32	-0.855
38.49	111.36	-0.855
38.49	111.39	-0.855
38.49	111.42	-0.855
38.49	111.46	-0.855
38.50	111.49	-0.855
38.50	111.52	-0.855
38.50	111.56	-0.855
38.50	111.59	-0.855
38.50	111.62	-0.855
38.51	111.66	-0.855
38.51	111.69	-0.855
38.51	111.72	-0.855
38.51	111.76	-0.855
38.51	111.79	-0.855
38.51	111.82	-0.855
38.51	111.86	-0.855
38.52	111.89	-0.855
38.52	111.92	-0.855
38.52	111.96	-0.855
38.52	111.99	-0.855
38.52	112.02	-0.855
38.53	112.06	-0.855
38.53	112.09	-0.855
38.53	112.12	-0.855
38.53	112.16	-0.855
38.53	112.19	-0.855
38.53	112.23	-0.855
38.54	112.26	-0.855
38.54	112.29	-0.855
38.54	112.33	-0.855
38.54	112.36	-0.855
38.54	112.39	-0.855
38.54	112.43	-0.855
38.54	112.46	-0.855
38.55	112.49	-0.855
38.55	112.53	-0.855
38.55	112.56	-0.855
38.55	112.59	-0.855
38.55	112.63	-0.855
38.56	112.66	-0.855
38.56	112.69	-0.855
38.56	112.73	-0.855
38.56	112.76	-0.855
38.56	112.79	-0.855
38.56	112.83	-0.855
38.56	112.86	-0.855
38.57	112.89	-0.855
38.57	112.93	-0.855
38.57	112.96	-0.855
38.57	112.99	-0.855
38.57	113.03	-0.855
38.58	113.06	-0.855
38.58	113.09	-0.855
38.58	113.13	-0.855
38.58	113.16	-0.855
38.58	113.19	-0.855
38.58	113.23	-0.855
38.58	113.26	-0.855
38.59	113.29	-0.855
38.59	113.33	-0.855
38.59	113.36	-0.855
38.59	113.39	-0.855
38.59	113.43	-0.855
38.60	113.46	-0.855
38.60	113.49	-0.855
38.60	113.53	-0.855
38.60	113.56	-0.855
38.60	113.59	-0.855
38.60	113.63	-0.855
38.61	113.66	-0.855
38.61	113.69	-0.855
38.61	113.73	-0.855
38.61	113.76	-0.855
38.61	113.79	-0.855
38.61	113.83	-0.855
38.62	113.86	-0.855
38.62	113.89	-0.855
38.62	113.93	-0.855
38.62	113.96	-0.855
38.62	113.99	-0.855
38.62	114.03	-0.855
38.63	114.06	-0.855
38.63	114.09	-0.855
38.63	114.13	-0.855
38.63	114.16	-0.855
38.63	114.19	-0.855
38.63	114.23	-0.855
38.63	114.26	-0.855
38.64	114.29	-0.855
38.64	114.33	-0.855
38.64	114.36	-0.855
38.64	114.39	-0.855
38.64	114.43	-0.855
38.64	114.46	-0.855
38.65	114.49	-0.855
38.65	114.53	-0.855
38.65	114.56	-0.855
38.65	114.59	-0.855
38.65	114.63	-0.855
38.65	114.66	-0.855
38.66	114.69	-0.855
38.66	114.73	-0.855
38.66	114.76	-0.855
38.66	114.79	-0.855
38.66	114.83	-0.855
38.67	114.86	-0.855
38.67	114.89	-0.855
38.67	114.93	-0.855
38.67	114.96	-0.855
38.67	114.99	-0.855
38.67	115.03	-0.855
38.68	115.06	-0.855
38.68	115.09	-0.855
38.68	115.13	-0.855
38.68	115.16	-0.855
38.68	115.19	-0.855
38.68	115.23	-0.855
38.69	115.26	-0.855
38.69	115.30	-0.855
38.69	115.33	-0.855
38.69	115.36	-0.855
38.69	115.40	-0.855
38.69	115.43	-0.855
38.69	115.46	-0.855
38.70	115.50	-0.855
38.70	115.53	-0.855
38.70	115.56	-0.855
38.70	115.60	-0.855
38.70	115.63	-0.855
38.71	115.66	-0.855
38.71	115.70	-0.855
38.71	115.73	-0.855
38.71	115.76	-0.855
38.71	115.80	-0.855
38.71	115.83	-0.855
38.71	115.86	-0.855
38.72	115.90	-0.855
38.72	115.93	-0.855
38.72	115.96	-0.855
38.72	116.00	-0.855
38.72	116.03	-0.855
38.73	116.06	-0.855
38.73	116.10	-0.855
38.73	116.13	-0.855
38.73	116.16	-0.855
38.73	116.20	-0.855
38.73	116.23	-0.855
38.74	116.26	-0.855
38.74	116.30	-0.855
38.74	116.33	-0.855
38.74	116.36	-0.855
38.74	116.40	-0.855
38.74	116.43	-0.855
38.74	116.46	-0.855
38.75	116.50	-0.855
38.75	116.53	-0.855
38.75	116.56	-0.855
38.75	116.60	-0.855
38.75	116.63	-0.855
38.76	116.66	-0.855
38.76	116.70	-0.855
38.76	116.73	-0.855
38.76	116.76	-0.855
38.76	116.80	-0.855
38.76	116.83	-0.855
38.76	116.86	-0.855
38.77	116.90	-0.855
38.77	116.93	-0.855
38.77	116.96	-0.855
38.77	117.00	-0.855
38.77	117.03	-0.855
38.78	117.06	-0.855
38.78	117.10	-0.855
38.78	117.13	-0.855
38.78	117.16	-0.855
38.78	117.20	-0.855
38.78	117.23	-0.855
38.79	117.26	-0.855
38.79	117.30	-0.855
38.79	117.33	-0.855
38.79	117.36	-0.855
38.79	117.40	-0.855
38.79	117.43	-0.855
38.79	117.46	-0.855
38.80	117.50	-0.855
38.80	117.53	-0.856
38.80	117.56	-0.856
38.80	117.60	-0.856
38.80	117.63	-0.856
38.81	117.66	-0.856
38.81	117.70	-0.856
38.81	117.73	-0.856
38.81	117.76	-0.856
38.81	117.80	-0.856
38.81	117.83	-0.856
38.81	117.86	-0.856
38.82	117.90	-0.856
38.82	117.93	-0.856
38.82	117.96	-0.856
38.82	118.00	-0.856
38.82	118.03	-0.856
38.83	118.06	-0.856
38.83	118.10	-0.856
38.83	118.13	-0.856
38.83	118.16	-0.856
38.83	118.20	-0.856
38.83	118.23	-0.856
38.83	118.26	-0.856
38.84	118.30	-0.856
38.84	118.33	-0.856
38.84	118.36	-0.856
38.84	118.40	-0.856
38.84	118.43	-0.856
38.85	118.46	-0.856
38.85	118.50	-0.856
38.85	118.53	-0.856
38.85	118.56	-0.856
38.85	118.60	-0.856
38.85	118.63	-0.856
38.86	118.66	-0.856
38.86	118.70	-0.856
38.86	118.73	-0.856
38.86	118.76	-0.856
38.86	118.80	-0.856
38.86	118.83	-0.857
38.87	118.86	-0.857
38.87	118.90	-0.857
38.87	118.93	-0.857
38.87	118.96	-0.857
38.87	119.00	-0.857
38.87	119.03	-0.857
38.88	119.06	-0.857
38.88	119.10	-0.857
38.88	119.13	-0.857
38.88	119.16	-0.857
38.88	119.20	-0.857
38.88	119.23	-0.857
38.88	119.27	-0.857
38.89	119.30	-0.857
38.89	119.33	-0.857
38.89	119.37	-0.857
38.89	119.40	-0.857
38.89	119.43	-0.857
38.89	119.47	-0.857
38.90	119.50	-0.857
38.90	119.53	-0.857
38.90	119.57	-0.857
38.90	119.60	-0.857
38.90	119.63	-0.857
38.90	119.67	-0.857
38.91	119.70	-0.857
38.91	119.73	-0.857
38.91	119.77	-0.857
38.91	119.80	-0.857
38.91	119.83	-0.857
38.92	119.87	-0.857
38.92	119.90	-0.857
38.92	119.93	-0.857
38.92	119.97	-0.857
38.92	120.00	-0.857
38.92	120.03	-0.857
38.93	120.07	-0.857
38.93	120.10	-0.858
38.93	120.13	-0.858
38.93	120.17	-0.858
38.93	120.20	-0.858
38.93	120.23	-0.858
38.94	120.27	-0.858
38.94	120.30	-0.858
38.94	120.33	-0.858
38.94	120.37	-0.858
38.94	120.40	-0.858
38.94	120.43	-0.858
38.94	120.47	-0.858
38.95	120.50	-0.858
38.95	120.53	-0.858
38.95	120.57	-0.858
38.95	120.60	-0.858
38.95	120.63	-0.858
38.96	120.67	-0.858
38.96	120.70	-0.858
38.96	120.73	-0.858
38.96	120.77	-0.858
38.96	120.80	-0.858
38.96	120.83	-0.858
38.96	120.87	-0.858
38.97	120.90	-0.858
38.97	120.93	-0.858
38.97	120.97	-0.858
38.97	121.00	-0.858
38.97	121.03	-0.858
38.98	121.07	-0.858
38.98	121.10	-0.858
38.98	121.13	-0.858
38.98	121.17	-0.858
38.98	121.20	-0.858
38.98	121.23	-0.858
38.99	121.27	-0.858
38.99	121.30	-0.858
38.99	121.33	-0.858
38.99	121.37	-0.858
38.99	121.40	-0.858
38.99	121.43	-0.858
38.99	121.47	-0.858
39.00	121.50	-0.858
39.00	121.53	-0.858
39.00	121.57	-0.858
39.00	121.60	-0.858
39.00	121.63	-0.858
39.01	121.67	-0.858
39.01	121.70	-0.858
39.01	121.73	-0.858
39.01	121.77	-0.859
39.01	121.80	-0.859
39.01	121.83	-0.859
39.01	121.87	-0.859
39.02	121.90	-0.859
39.02	121.93	-0.859
39.02	121.97	-0.859
39.02	122.00	-0.859
39.02	122.03	-0.859
39.03	122.07	-0.859
39.03	122.10	-0.859
39.03	122.13	-0.859
39.03	122.16	-0.859
39.03	122.20	-0.859
39.03	122.23	-0.859
39.04	122.27	-0.859
39.04	122.30	-0.859
39.04	122.33	-0.859
39.04	122.37	-0.859
39.04	122.40	-0.859
39.04	122.43	-0.859
39.04	122.47	-0.859
39.05	122.50	-0.859
39.05	122.53	-0.859
39.05	122.57	-0.859
39.05	122.60	-0.859
39.05	122.63	-0.859
39.06	122.67	-0.859
39.06	122.70	-0.859
39.06	122.73	-0.859
39.06	122.77	-0.859
39.06	122.80	-0.859
39.06	122.83	-0.859
39.06	122.87	-0.859
39.07	122.90	-0.859
39.07	122.93	-0.859
39.07	122.97	-0.859
39.07	123.00	-0.859
39.07	123.03	-0.859
39.08	123.07	-0.859
39.08	123.10	-0.859
39.08	123.13	-0.859
39.08	123.17	-0.859
39.08	123.20	-0.860
39.08	123.23	-0.860
39.08	123.27	-0.860
39.09	123.30	-0.860
39.09	123.33	-0.860
39.09	123.36	-0.860
39.09	123.40	-0.860
39.09	123.43	-0.860
39.10	123.46	-0.860
39.10	123.50	-0.860
39.10	123.53	-0.860
39.10	123.56	-0.860
39.10	123.60	-0.860
39.10	123.63	-0.860
39.11	123.66	-0.860
39.11	123.70	-0.860
39.11	123.73	-0.860
39.11	123.76	-0.860
39.11	123.80	-0.860
39.11	123.83	-0.860
39.12	123.86	-0.860
39.12	123.90	-0.860
39.12	123.93	-0.860
39.12	123.96	-0.860
39.12	124.00	-0.860
39.12	124.03	-0.860
39.13	124.06	-0.860
39.13	124.10	-0.860
39.13	124.13	-0.860
39.13	124.16	-0.860
39.13	124.20	-0.860
39.13	124.23	-0.860
39.13	124.26	-0.860
39.14	124.30	-0.860
39.14	124.33	-0.860
39.14	124.36	-0.860
39.14	124.40	-0.861
39.14	124.43	-0.861
39.14	124.46	-0.861
39.15	124.50	-0.861
39.15	124.53	-0.861
39.15	124.56	-0.861
39.15	124.60	-0.861
39.15	124.63	-0.861
39.15	124.66	-0.861
39.16	124.70	-0.861
39.16	124.73	-0.861
39.16	124.76	-0.861
39.16	124.80	-0.861
39.16	124.83	-0.861
39.17	124.86	-0.861
39.17	124.90	-0.861
39.17	124.93	-0.861
39.17	124.96	-0.861
39.17	125.00	-0.861
39.17	125.03	-0.861
39.18	125.06	-0.861
39.18	125.10	-0.861
39.18	125.13	-0.861
39.18	125.16	-0.861
39.18	125.20	-0.861
39.18	125.23	-0.861
39.19	125.26	-0.861
39.19	125.30	-0.861
39.19	125.33	-0.861
39.19	125.36	-0.861
39.19	125.40	-0.861
39.19	125.43	-0.861
39.19	125.46	-0.862
39.20	125.50	-0.862
39.20	125.53	-0.862
39.20	125.56	-0.862
39.20	125.60	-0.862
39.20	125.63	-0.862
39.21	125.66	-0.862
39.21	125.70	-0.862
39.21	125.73	-0.862
39.21	125.76	-0.862
39.21	125.80	-0.862
39.21	125.83	-0.862
39.21	125.86	-0.862
39.22	125.90	-0.862
39.22	125.93	-0.862
39.22	125.96	-0.862
39.22	126.00	-0.862
39.22	126.03	-0.862
39.23	126.06	-0.862
39.23	126.10	-0.862
39.23	126.13	-0.862
39.23	126.16	-0.862
39.23	126.20	-0.862
39.23	126.23	-0.862
39.24	126.26	-0.862
39.24	126.30	-0.862
39.24	126.33	-0.862
39.24	126.36	-0.862
39.24	126.40	-0.863
39.24	126.43	-0.863
39.24	126.46	-0.863
39.25	126.50	-0.863
39.25	126.53	-0.863
39.25	126.56	-0.863
39.25	126.60	-0.863
39.25	126.63	-0.863
39.26	126.66	-0.863
39.26	126.70	-0.863
39.26	126.73	-0.863
39.26	126.76	-0.863
39.26	126.80	-0.863
39.26	126.83	-0.863
39.26	126.86	-0.863
39.27	126.90	-0.863
39.27	126.93	-0.863
39.27	126.96	-0.863
39.27	127.00	-0.863
39.27	127.03	-0.863
39.28	127.06	-0.863
39.28	127.10	-0.863
39.28	127.13	-0.863
39.28	127.17	-0.863
39.28	127.20	-0.863
39.28	127.23	-0.863
39.29	127.27	-0.864
39.29	127.30	-0.864
39.29	127.33	-0.864
39.29	127.37	-0.864
39.29	127.40	-0.864
39.29	127.43	-0.864
39.29	127.47	-0.864
39.30	127.50	-0.864
39.30	127.53	-0.864
39.30	127.57	-0.864
39.30	127.60	-0.864
39.30	127.63	-0.864
39.31	127.67	-0.864
39.31	127.70	-0.864
39.31	127.73	-0.864
39.31	127.77	-0.864
39.31	127.80	-0.864
39.31	127.83	-0.864
39.31	127.87	-0.864
39.32	127.90	-0.864
39.32	127.93	-0.864
39.32	127.97	-0.864
39.32	128.00	-0.864
39.32	128.03	-0.864
39.33	128.07	-0.864
39.33	128.10	-0.864
39.33	128.13	-0.864
39.33	128.17	-0.865
39.33	128.20	-0.865
39.33	128.23	-0.865
39.33	128.27	-0.865
39.34	128.30	-0.865
39.34	128.33	-0.865
39.34	128.37	-0.865
39.34	128.40	-0.865
39.34	128.43	-0.865
39.35	128.47	-0.865
39.35	128.50	-0.865
39.35	128.53	-0.865
39.35	128.57	-0.865
39.35	128.60	-0.865
39.35	128.63	-0.865
39.36	128.67	-0.865
39.36	128.70	-0.865
39.36	128.73	-0.865
39.36	128.77	-0.865
39.36	128.80	-0.865
39.36	128.83	-0.865
39.37	128.87	-0.865
39.37	128.90	-0.865
39.37	128.93	-0.865
39.37	128.97	-0.865
39.37	129.00	-0.865
39.37	129.03	-0.865
39.38	129.07	-0.866
39.38	129.10	-0.866
39.38	129.13	-0.866
39.38	129.17	-0.866
39.38	129.20	-0.866
39.38	129.23	-0.866
39.38	129.27	-0.866
39.39	129.30	-0.866
39.39	129.33	-0.866
39.39	129.37	-0.866
39.39	129.40	-0.866
39.39	129.43	-0.866
39.39	129.47	-0.866
39.40	129.50	-0.866
39.40	129.53	-0.866
39.40	129.57	-0.866
39.40	129.60	-0.866
39.40	129.63	-0.866
39.40	129.67	-0.866
39.41	129.70	-0.866
39.41	129.73	-0.866
39.41	129.77	-0.866
39.41	129.80	-0.866
39.41	129.83	-0.866
39.42	129.87	-0.866
39.42	129.90	-0.866
39.42	129.93	-0.866
39.42	129.97	-0.867
39.42	130.00	-0.867
39.42	130.03	-0.867
39.43	130.07	-0.867
39.43	130.10	-0.867
39.43	130.13	-0.867
39.43	130.17	-0.867
39.43	130.20	-0.867
39.43	130.23	-0.867
39.44	130.27	-0.867
39.44	130.30	-0.867
39.44	130.33	-0.867
39.44	130.37	-0.867
39.44	130.40	-0.867
39.44	130.43	-0.867
39.44	130.47	-0.867
39.45	130.50	-0.867
39.45	130.53	-0.867
39.45	130.57	-0.867
39.45	130.60	-0.867
39.45	130.63	-0.867
39.46	130.67	-0.867
39.46	130.70	-0.867
39.46	130.73	-0.867
39.46	130.77	-0.867
39.46	130.80	-0.867
39.46	130.83	-0.867
39.46	130.87	-0.867
39.47	130.90	-0.868
39.47	130.93	-0.868
39.47	130.97	-0.868
39.47	131.00	-0.868
39.47	131.03	-0.868
39.48	131.07	-0.868
39.48	131.10	-0.868
39.48	131.13	-0.868
39.48	131.17	-0.868
39.48	131.20	-0.868
39.48	131.23	-0.868
39.49	131.27	-0.868
39.49	131.30	-0.868
39.49	131.33	-0.868
39.49	131.37	-0.868
39.49	131.40	-0.868
39.49	131.43	-0.868
39.49	131.47	-0.868
39.50	131.50	-0.868
39.50	131.53	-0.868
39.50	131.57	-0.868
39.50	131.60	-0.868
39.50	131.63	-0.868
39.51	131.67	-0.868
39.51	131.70	-0.868
39.51	131.73	-0.868
39.51	131.77	-0.869
39.51	131.80	-0.869
39.51	131.83	-0.869
39.51	131.87	-0.869
39.52	131.90	-0.869
39.52	131.93	-0.869
39.52	131.97	-0.869
39.52	132.00	-0.869
39.52	132.03	-0.869
39.53	132.07	-0.869
39.53	132.10	-0.869
39.53	132.13	-0.869
39.53	132.17	-0.869
39.53	132.20	-0.869
39.53	132.23	-0.869
39.54	132.27	-0.869
39.54	132.30	-0.869
39.54	132.33	-0.869
39.54	132.37	-0.869
39.54	132.40	-0.869
39.54	132.43	-0.869
39.54	132.47	-0.869
39.55	132.50	-0.869
39.55	132.53	-0.869
39.55	132.57	-0.869
39.55	132.60	-0.869
39.55	132.63	-0.869
39.56	132.67	-0.869
39.56	132.70	-0.870
39.56	132.73	-0.870
39.56	132.77	-0.870
39.56	132.80	-0.870
39.56	132.83	-0.870
39.56	132.87	-0.870
39.57	132.90	-0.870
39.57	132.93	-0.870
39.57	132.97	-0.870
39.57	133.00	-0.870
39.57	133.03	-0.870
39.58	133.07	-0.870
39.58	133.10	-0.870
39.58	133.13	-0.870
39.58	133.17	-0.870
39.58	133.20	-0.870
39.58	133.23	-0.870
39.58	133.27	-0.870
39.59	133.30	-0.870
39.59	133.33	-0.870
39.59	133.37	-0.870
39.59	133.40	-0.870
39.59	133.43	-0.870
39.60	133.47	-0.870
39.60	133.50	-0.870
39.60	133.53	-0.871
39.60	133.57	-0.871
39.60	133.60	-0.871
39.60	133.63	-0.871
39.61	133.67	-0.871
39.61	133.70	-0.871
39.61	133.73	-0.871
39.61	133.77	-0.871
39.61	133.80	-0.871
39.61	133.84	-0.871
39.62	133.87	-0.871
39.62	133.90	-0.871
39.62	133.94	-0.871
39.62	133.97	-0.871
39.62	134.00	-0.871
39.62	134.03	-0.871
39.63	134.07	-0.871
39.63	134.10	-0.871
39.63	134.14	-0.871
39.63	134.17	-0.871
39.63	134.20	-0.871
39.63	134.24	-0.871
39.63	134.27	-0.871
39.64	134.30	-0.871
39.64	134.34	-0.871
39.64	134.37	-0.871
39.64	134.40	-0.872
39.64	134.44	-0.872
39.64	134.47	-0.872
39.65	134.50	-0.872
39.65	134.54	-0.872
39.65	134.57	-0.872
39.65	134.60	-0.872
39.65	134.64	-0.872
39.65	134.67	-0.872
39.66	134.70	-0.872
39.66	134.74	-0.872
39.66	134.77	-0.872
39.66	134.80	-0.872
39.66	134.84	-0.872
39.67	134.87	-0.872
39.67	134.90	-0.872
39.67	134.94	-0.872
39.67	134.97	-0.872
39.67	135.00	-0.872
39.67	135.04	-0.872
39.68	135.07	-0.872
39.68	135.10	-0.872
39.68	135.14	-0.872
39.68	135.17	-0.872
39.68	135.20	-0.872
39.68	135.24	-0.872
39.69	135.27	-0.872
39.69	135.30	-0.872
39.69	135.34	-0.873
39.69	135.37	-0.873
39.69	135.40	-0.873
39.69	135.44	-0.873
39.69	135.47	-0.873
39.70	135.50	-0.873
39.70	135.54	-0.873
39.70	135.57	-0.873
39.70	135.60	-0.873
39.70	135.64	-0.873
39.71	135.67	-0.873
39.71	135.70	-0.873
39.71	135.74	-0.873
39.71	135.77	-0.873
39.71	135.80	-0.873
39.71	135.84	-0.873
39.71	135.87	-0.873
39.72	135.90	-0.873
39.72	135.94	-0.873
39.72	135.97	-0.873
39.72	136.00	-0.873
39.72	136.04	-0.873
39.73	136.07	-0.873
39.73	136.10	-0.873
39.73	136.14	-0.874
39.73	136.17	-0.874
39.73	136.20	-0.874
39.73	136.24	-0.874
39.74	136.27	-0.874
39.74	136.30	-0.874
39.74	136.34	-0.874
39.74	136.37	-0.874
39.74	136.40	-0.874
39.74	136.44	-0.874
39.74	136.47	-0.874
39.75	136.50	-0.874
39.75	136.54	-0.874
39.75	136.57	-0.874
39.75	136.60	-0.874
39.75	136.64	-0.874
39.76	136.67	-0.874
39.76	136.70	-0.874
39.76	136.74	-0.874
39.76	136.77	-0.874
39.76	136.80	-0.874
39.76	136.84	-0.874
39.76	136.87	-0.875
39.77	136.90	-0.875
39.77	136.94	-0.875
39.77	136.97	-0.875
39.77	137.00	-0.875
39.77	137.04	-0.875
39.78	137.07	-0.875
39.78	137.10	-0.875
39.78	137.14	-0.875
39.78	137.17	-0.875
39.78	137.20	-0.875
39.78	137.24	-0.875
39.79	137.27	-0.875
39.79	137.30	-0.875
39.79	137.34	-0.875
39.79	137.37	-0.875
39.79	137.40	-0.875
39.79	137.44	-0.875
39.79	137.47	-0.875
39.80	137.50	-0.875
39.80	137.54	-0.875
39.80	137.57	-0.875
39.80	137.60	-0.875
39.80	137.64	-0.876
39.81	137.67	-0.876
39.81	137.70	-0.876
39.81	137.74	-0.876
39.81	137.77	-0.876
39.81	137.80	-0.876
39.81	137.84	-0.876
39.81	137.87	-0.876
39.82	137.90	-0.876
39.82	137.94	-0.876
39.82	137.97	-0.876
39.82	138.00	-0.876
39.82	138.04	-0.876
39.83	138.07	-0.876
39.83	138.10	-0.876
39.83	138.14	-0.876
39.83	138.17	-0.876
39.83	138.20	-0.876
39.83	138.24	-0.876
39.83	138.27	-0.876
39.84	138.30	-0.876
39.84	138.34	-0.876
39.84	138.37	-0.876
39.84	138.40	-0.876
39.84	138.44	-0.876
39.85	138.47	-0.877
39.85	138.50	-0.877
39.85	138.54	-0.877
39.85	138.57	-0.877
39.85	138.60	-0.877
39.85	138.64	-0.877
39.86	138.67	-0.877
39.86	138.70	-0.877
39.86	138.74	-0.877
39.86	138.77	-0.877
39.86	138.80	-0.877
39.86	138.84	-0.877
39.87	138.87	-0.877
39.87	138.90	-0.877
39.87	138.94	-0.877
39.87	138.97	-0.877
39.87	139.00	-0.877
39.87	139.04	-0.877
39.88	139.07	-0.877
39.88	139.10	-0.877
39.88	139.14	-0.877
39.88	139.17	-0.877
39.88	139.20	-0.878
39.88	139.24	-0.878
39.88	139.27	-0.878
39.89	139.30	-0.878
39.89	139.34	-0.878
39.89	139.37	-0.878
39.89	139.40	-0.878
39.89	139.44	-0.878
39.89	139.47	-0.878
39.90	139.50	-0.878
39.90	139.54	-0.878
39.90	139.57	-0.878
39.90	139.60	-0.878
39.90	139.64	-0.878
39.90	139.67	-0.878
39.91	139.70	-0.878
39.91	139.74	-0.878
39.91	139.77	-0.878
39.91	139.80	-0.878
39.91	139.84	-0.878
39.92	139.87	-0.878
39.92	139.90	-0.878
39.92	139.94	-0.878
39.92	139.97	-0.879
39.92	140.00	-0.879
39.92	140.04	-0.879
39.93	140.07	-0.879
39.93	140.10	-0.879
39.93	140.14	-0.879
39.93	140.17	-0.879
39.93	140.20	-0.879
39.93	140.24	-0.879
39.94	140.27	-0.879
39.94	140.30	-0.879
39.94	140.34	-0.879
39.94	140.37	-0.879
39.94	140.40	-0.879
39.94	140.44	-0.879
39.94	140.47	-0.879
39.95	140.50	-0.879
39.95	140.54	-0.879
39.95	140.57	-0.879
39.95	140.60	-0.879
39.95	140.64	-0.879
39.96	140.67	-0.879
39.96	140.70	-0.879
39.96	140.74	-0.880
39.96	140.77	-0.880
39.96	140.80	-0.880
39.96	140.84	-0.880
39.96	140.87	-0.880
39.97	140.90	-0.880
39.97	140.94	-0.880
39.97	140.97	-0.880
39.97	141.00	-0.880
39.97	141.04	-0.880
39.98	141.07	-0.880
39.98	141.10	-0.880
39.98	141.14	-0.880
39.98	141.17	-0.880
39.98	141.20	-0.880
39.98	141.24	-0.880
39.99	141.27	-0.880
39.99	141.30	-0.880
39.99	141.34	-0.880
39.99	141.37	-0.880
39.99	141.40	-0.880
39.99	141.44	-0.880
39.99	141.47	-0.880
40.00	141.50	-0.880
40.00	141.54	-0.880
40.00	141.57	-0.881
40.00	141.60	-0.881
40.00	141.64	-0.881
40.01	141.67	-0.881
40.01	141.70	-0.881
40.01	141.74	-0.881
40.01	141.77	-0.881
40.01	141.80	-0.881
40.01	141.84	-0.881
40.01	141.87	-0.881
40.02	141.90	-0.881
40.02	141.94	-0.881
40.02	141.97	-0.881
